REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19 H,18-19 M,20-29 H,20-29 M,30-39 H,30-39 M,40-49 H,40-49 M,50-59 H,50-59 M,60-69 H,60-69 M,70-79 H,70-79 M,80+ H,80+ M,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE,H,M,P_EDUARDO ARTES_H,P_FRANCO ALDO PARISI_H,P_GABRIEL BORIC_H,P_JOSE ANTONIO KAST_H,P_MARCO ENRIQUEZ-OMINAMI_H,P_NULO BLANCO_H,P_SEBASTIAN SICHEL_H,P_YASNA PROVOSTE_H,P_EDUARDO ARTES_M,P_FRANCO ALDO PARISI_M,P_GABRIEL BORIC_M,P_JOSE ANTONIO KAST_M,P_MARCO ENRIQUEZ-OMINAMI_M,P_NULO BLANCO_M,P_SEBASTIAN SICHEL_M,P_YASNA PROVOSTE_M,DIF_EDUARDO ARTES,DIF_FRANCO ALDO PARISI,DIF_GABRIEL BORIC,DIF_JOSE ANTONIO KAST,DIF_MARCO ENRIQUEZ-OMINAMI,DIF_NULO BLANCO,DIF_SEBASTIAN SICHEL,DIF_YASNA PROVOSTE
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,10M,2,24,25,35,21,19,2,1,17,3,0,0,8,4,0,2,19,3,0,40,1,35,0,30,1,3,146,90,-1,-1,1,20,23,38,12,4,21,27,36,110,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,1.0,4.0,2.0,-3.0,9.0,-1.0,-2.0,-10.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,11M,1,20,21,40,13,24,1,2,18,3,1,1,4,4,1,1,26,1,1,43,0,39,1,13,0,5,140,90,-1,-1,1,20,22,36,11,4,20,26,39,102,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,0.0,-1.0,4.0,2.0,-1.0,4.0,-8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,12M,4,20,25,41,14,25,4,0,24,4,2,1,4,9,1,2,21,0,1,48,0,43,2,19,1,4,157,90,-1,-1,1,21,25,41,13,4,23,29,40,118,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,3.0,-1.0,0.0,0.0,1.0,0.0,2.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,13M,1,29,24,31,13,30,0,1,25,1,1,3,7,3,0,0,28,0,2,46,1,38,1,21,0,3,154,90,-1,-1,1,22,25,40,12,4,22,28,42,112,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,7.0,-1.0,-9.0,1.0,-3.0,8.0,-3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,14M,1,18,16,42,13,21,0,2,25,2,0,2,3,4,0,3,25,0,1,40,0,48,0,10,0,2,138,90,-1,-1,1,19,22,36,11,4,20,25,37,101,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,-1.0,-6.0,6.0,2.0,-2.0,1.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,15M,0,27,22,34,11,26,1,1,26,2,0,2,2,3,0,1,21,1,2,55,1,38,4,13,0,5,148,90,-1,-1,1,19,23,39,12,4,22,28,30,118,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,8.0,-1.0,-5.0,-1.0,-2.0,4.0,-2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,16M,2,22,21,27,13,22,1,3,28,4,2,1,5,3,1,2,21,2,1,50,0,33,2,15,0,1,139,90,-1,-1,1,19,22,36,11,4,20,26,37,102,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,1.0,3.0,-1.0,-9.0,2.0,0.0,2.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,17M,0,28,28,36,7,23,3,1,22,4,2,2,9,6,0,0,17,1,2,53,0,33,1,16,0,6,148,90,-1,-1,1,20,23,38,12,4,22,28,37,111,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,8.0,5.0,-2.0,-5.0,0.0,1.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,18M,1,23,26,44,15,17,2,1,21,3,2,1,4,4,0,1,27,2,1,56,4,31,0,12,1,4,150,90,-1,-1,1,21,24,39,12,4,22,27,41,109,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,2.0,2.0,5.0,3.0,-1.0,-5.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,19M,1,19,17,41,11,28,0,0,19,0,0,1,6,4,0,2,16,1,0,49,1,34,1,18,0,2,136,90,-1,-1,1,18,21,35,11,4,20,26,30,105,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,1.0,-4.0,6.0,0.0,-4.0,8.0,-7.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,1M,3,16,26,44,10,23,1,4,28,5,3,2,12,21,1,2,0,1,0,31,0,41,0,35,1,6,155,90,-1,-1,1,22,25,40,12,4,23,28,42,114,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,2.0,-6.0,1.0,4.0,-2.0,1.0,0.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,20M,1,23,24,49,7,15,1,2,23,3,2,0,4,4,8,2,19,0,0,47,5,31,0,21,0,2,145,90,-1,-1,1,20,23,38,12,4,21,26,39,106,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,3.0,1.0,11.0,-5.0,-1.0,-6.0,-3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,21M,1,27,28,38,14,25,1,1,23,2,3,0,4,5,27,2,0,1,0,61,2,36,0,10,0,6,158,90,-1,-1,1,22,25,41,13,4,23,29,42,115,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,5.0,3.0,-3.0,1.0,-2.0,2.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,22M,0,21,19,36,13,15,1,1,22,2,2,0,3,5,22,0,3,2,2,38,1,36,1,11,1,1,128,90,-1,-1,1,18,21,33,10,3,19,23,37,91,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,3.0,-2.0,3.0,3.0,-1.0,-4.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,23M,0,34,26,37,10,24,4,5,26,9,1,2,4,3,30,0,2,25,2,63,1,23,0,7,0,3,166,90,-1,-1,1,26,29,43,13,4,23,27,67,99,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,8.0,-3.0,-6.0,-3.0,5.0,1.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,24M,2,27,35,35,16,36,1,1,29,2,2,0,9,6,22,5,3,69,0,46,3,14,0,4,0,0,182,90,-1,-1,2,34,36,47,13,3,23,24,116,67,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,-7.0,-1.0,-12.0,3.0,-1.0,13.0,5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,25M,2,25,34,45,15,28,1,2,16,3,1,2,2,1,22,6,0,72,2,40,2,12,1,5,0,0,168,90,-1,-1,1,31,34,43,12,3,22,22,106,62,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,1.0,-6.0,0.0,2.0,3.0,0.0,6.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,26M,0,31,32,41,18,26,0,2,25,2,0,3,2,6,21,0,1,88,3,25,2,18,2,2,0,2,175,90,-1,-1,1,34,36,45,12,3,22,22,121,54,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,-3.0,-4.0,-4.0,6.0,-1.0,4.0,3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,2M,0,14,22,34,16,22,2,2,23,4,0,0,11,11,0,1,3,1,2,26,1,35,2,33,2,7,135,90,-1,-1,1,18,20,35,11,4,20,26,27,108,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,-4.0,2.0,-1.0,5.0,0.0,2.0,-3.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,3M,1,16,20,39,13,21,2,3,15,5,2,2,9,13,1,0,2,7,2,21,1,39,4,19,1,7,130,90,-1,-1,1,18,21,34,10,3,19,24,36,94,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,-2.0,-1.0,5.0,3.0,2.0,2.0,-9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,4M,3,18,24,32,8,23,5,1,15,6,0,3,10,14,3,1,0,0,1,32,11,35,2,14,0,4,129,90,-1,-1,1,18,20,34,10,3,19,24,31,99,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,2.0,0.0,4.0,-2.0,-2.0,3.0,4.0,-9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,5M,1,12,24,34,13,23,0,1,22,1,2,1,10,5,0,1,1,2,11,28,6,40,0,18,0,5,130,90,-1,-1,1,16,19,34,11,4,19,26,22,108,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,-4.0,5.0,0.0,2.0,-3.0,4.0,-4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,6M,1,22,16,34,8,20,1,6,20,7,1,0,4,6,1,0,4,0,11,50,1,26,1,20,1,2,128,90,-1,-1,1,15,19,33,11,4,19,26,16,112,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,7.0,-3.0,1.0,-3.0,3.0,1.0,-6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,7M,1,17,22,27,18,20,2,3,18,5,0,0,6,12,2,1,1,0,11,38,3,35,1,14,0,4,128,90,-1,-1,1,16,19,33,11,4,19,25,22,106,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,1.0,3.0,-6.0,7.0,1.0,1.0,-7.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,8M,0,18,25,37,14,22,1,3,30,4,1,2,6,10,2,0,3,0,20,50,1,33,0,16,0,5,150,90,-1,-1,1,19,22,39,13,4,22,30,24,125,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,-1.0,3.0,-2.0,1.0,0.0,0.0,0.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,COMPLEJO EDUCACIONAL CHIMBARONGO,9M,1,22,22,45,8,19,2,2,21,4,1,1,4,7,2,1,18,2,6,33,0,38,0,20,2,6,142,90,-1,-1,1,20,22,37,11,4,21,26,36,105,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,2.0,0.0,8.0,-3.0,0.0,-2.0,-5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,17V,1,23,27,35,8,23,2,3,23,5,0,1,4,7,0,37,1,1,42,1,29,4,15,1,2,0,145,90,-1,-1,1,22,25,38,11,3,20,25,51,94,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,1.0,2.0,-3.0,-3.0,2.0,3.0,-2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,18V,2,34,26,41,7,20,1,2,27,3,2,2,2,6,1,46,4,3,37,1,41,1,10,0,4,0,160,90,-1,-1,2,25,28,41,12,4,22,26,66,94,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,9.0,-2.0,0.0,-5.0,-1.0,-2.0,1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,19V,5,16,20,45,8,26,2,1,31,3,1,2,5,4,1,46,4,3,32,1,29,0,23,0,3,0,154,90,-1,-1,1,25,27,40,12,3,21,25,66,88,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,4.0,-9.0,-7.0,5.0,-4.0,0.0,5.0,6.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,20V,2,25,29,41,4,13,1,1,22,2,0,2,6,3,2,34,2,2,39,4,27,3,12,0,3,0,138,90,-1,-1,1,21,24,36,11,3,19,23,51,88,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,1.0,4.0,5.0,5.0,-7.0,-1.0,-6.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,21V,4,24,20,43,9,20,2,0,36,2,0,1,9,7,3,34,1,4,48,1,30,1,15,0,3,0,158,90,-1,-1,1,24,27,41,12,4,22,27,59,98,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,3.0,0.0,-7.0,2.0,-3.0,-2.0,-2.0,9.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,22V,1,31,27,41,10,20,2,2,32,4,3,3,4,9,2,43,3,3,38,0,38,4,14,0,2,0,166,90,-1,-1,1,26,29,43,13,4,23,27,70,96,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,5.0,-2.0,-2.0,-3.0,0.0,-3.0,5.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,23V,1,19,36,46,9,14,1,0,20,1,3,1,8,6,1,35,1,2,42,2,34,2,7,0,2,0,146,90,-1,-1,1,23,25,38,11,3,21,24,57,89,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,0.0,-4.0,11.0,8.0,-2.0,-2.0,-7.0,-4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,24V,3,23,21,21,6,20,4,0,23,4,0,0,2,3,2,36,1,0,31,1,29,0,14,0,2,0,121,90,-1,-1,1,18,21,31,9,3,17,21,44,77,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,2.0,5.0,0.0,-10.0,-3.0,1.0,3.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,25V,2,34,36,28,10,8,2,2,22,4,0,0,7,21,1,35,1,1,33,2,25,1,14,1,3,0,144,90,-1,-1,1,23,26,37,11,3,20,23,66,79,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,1.0,11.0,10.0,-9.0,-1.0,1.0,-12.0,-1.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,26V,0,24,39,35,9,21,0,0,25,0,1,0,4,13,5,45,10,2,46,1,17,0,7,0,2,0,153,90,-1,-1,1,26,29,39,11,3,21,23,80,73,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-1.0,-2.0,10.0,-4.0,-2.0,-3.0,0.0,2.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,27V,0,26,41,53,7,17,4,1,24,5,0,0,3,2,1,57,60,4,27,1,12,0,4,0,2,0,173,90,-1,-1,2,35,37,44,12,2,21,20,127,46,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,-2.0,-9.0,4.0,9.0,-5.0,3.0,-4.0,4.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,28V,4,24,29,30,9,20,1,1,26,2,1,2,5,24,0,20,46,0,23,3,10,1,7,1,1,0,144,90,-1,-1,1,28,30,37,10,2,18,18,98,46,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,3.0,-4.0,-1.0,-7.0,-1.0,0.0,2.0,8.0
DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,ESCUELA FERNANDO ARENAS ALMARZA,29V,3,26,26,45,8,13,0,3,23,3,0,2,3,38,2,2,67,1,12,0,12,1,6,0,0,0,147,90,-1,-1,1,31,32,37,10,2,18,16,115,31,0.00882166726149427,0.23549732170848064,0.24088961343827212,0.2527141797795211,0.05974606353906131,0.00849039102402701,0.11262705293938505,0.08121371030975837,0.009310906432983322,0.10348513159084163,0.12957607513248345,0.26179907344727754,0.08725078317403055,0.03177174363803899,0.1565272819239596,0.2202790046603849,2.0,-5.0,-6.0,8.0,-2.0,1.0,-5.0,7.0
